country_id,factor_id,year,reference_period,geography_version,public_geography_type,public_geography_id,cbs_gm_code,municipality,value,unit,source_name,provenance_ref,comparability_status
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0289,GM0289,Wageningen,52.3,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0293,GM0293,Westervoort,26.1,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0294,GM0294,Winterswijk,24.1,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0296,GM0296,Wijchen,31.0,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0297,GM0297,Zaltbommel,29.0,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0299,GM0299,Zevenaar,27.5,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0301,GM0301,Zutphen,32.8,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0302,GM0302,Nunspeet,22.9,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0303,GM0303,Dronten,26.4,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
netherlands,education,2023,2023-10-01,cbs-gemeentelijke-indeling-2023,municipality,0307,GM0307,Amersfoort,43.0,percent,CBS StatLine 85525NED Hoogstbehaald onderwijsniveau,provenance/netherlands_education_manifest.json,family_mapped
