country_id,factor_id,year,reference_period,geography_version,public_geography_type,public_geography_id,cbs_gm_code,municipality,value,unit,source_name,provenance_ref,comparability_status
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0232,GM0232,Epe,213,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0233,GM0233,Ermelo,321,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0243,GM0243,Harderwijk,1256,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0244,GM0244,Hattem,545,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0246,GM0246,Heerde,245,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0252,GM0252,Heumen,423,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0262,GM0262,Lochem,161,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0263,GM0263,Maasdriel,395,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0267,GM0267,Nijkerk,649,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0268,GM0268,Nijmegen,3456,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0269,GM0269,Oldebroek,248,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0273,GM0273,Putten,292,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0274,GM0274,Renkum,685,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0275,GM0275,Rheden,533,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0277,GM0277,Rozendaal,63,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0279,GM0279,Scherpenzeel,753,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0281,GM0281,Tiel,1299,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0285,GM0285,Voorst,205,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0289,GM0289,Wageningen,1347,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0293,GM0293,Westervoort,2155,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0294,GM0294,Winterswijk,212,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0296,GM0296,Wijchen,629,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0297,GM0297,Zaltbommel,386,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0299,GM0299,Zevenaar,486,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0301,GM0301,Zutphen,1186,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0302,GM0302,Nunspeet,223,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0303,GM0303,Dronten,131,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0307,GM0307,Amersfoort,2572,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0308,GM0308,Baarn,769,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0310,GM0310,De Bilt,663,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0312,GM0312,Bunnik,434,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0313,GM0313,Bunschoten,740,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0317,GM0317,Eemnes,309,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0321,GM0321,Houten,921,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0327,GM0327,Leusden,538,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0331,GM0331,Lopik,195,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0335,GM0335,Montfoort,371,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0339,GM0339,Renswoude,313,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0340,GM0340,Rhenen,484,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0342,GM0342,Soest,1026,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0344,GM0344,Utrecht,3924,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0345,GM0345,Veenendaal,3528,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0351,GM0351,Woudenberg,393,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0352,GM0352,Wijk bij Duurstede,504,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0353,GM0353,IJsselstein,1594,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0355,GM0355,Zeist,1374,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0356,GM0356,Nieuwegein,2794,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0358,GM0358,Aalsmeer,1645,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
netherlands,population_density,2023,2023-01-01,cbs-gemeentelijke-indeling-2023,municipality,0361,GM0361,Alkmaar,1014,people_per_km2_land,CBS StatLine 70072NED Bevolkingsdichtheid,provenance/netherlands_population_density_manifest.json,country_local
