country_id,election_type,election_year,geography_version,public_geography_type,public_geography_id,municipality,source_municipality,province,kieskring_code,kieskring,lijst_nummer,party_id,party,votes,valid_votes,share,source_name,provenance_ref
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,782,55290,1.414361,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,9,lijst-09-christenunie,ChristenUnie,181,55290,0.327365,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,10,lijst-10-volt,Volt,485,55290,0.877193,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,11,lijst-11-ja21,JA21,288,55290,0.52089,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),76,55290,0.137457,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,13,lijst-13-denk,DENK,1949,55290,3.52505,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,14,lijst-14-50plus,50PLUS,319,55290,0.576958,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,15,lijst-15-bbb,BBB,1439,55290,2.602641,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,16,lijst-16-bij1,BIJ1,89,55290,0.160969,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,39,55290,0.070537,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,18,lijst-18-bvnl-groep-van-haga,BVNL / Groep Van Haga,239,55290,0.432266,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,19,lijst-19-nieuw-sociaal-contract,Nieuw Sociaal Contract,7213,55290,13.045759,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,20,lijst-20-splinter,Splinter,50,55290,0.090432,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,21,lijst-21-lp-libertaire-partij,LP (Libertaire Partij),19,55290,0.034364,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,22,lijst-22-lef-voor-de-nieuwe-generatie,LEF - Voor de Nieuwe Generatie,24,55290,0.043407,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,23,lijst-23-samen-voor-nederland,Samen voor Nederland,18,55290,0.032556,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,24,lijst-24-nederland-met-een-plan,Nederland met een PLAN,32,55290,0.057877,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0983,Venlo,Venlo,Limburg,K19,Maastricht,25,lijst-25-partijvdsport,PartijvdSport,36,55290,0.065111,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,1,lijst-01-vvd,VVD,4241,26052,16.278981,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,2,lijst-02-d66,D66,1465,26052,5.623369,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,3,lijst-03-groenlinks-partij-van-de-arbeid-pvda,GROENLINKS / Partij van de Arbeid (PvdA),3017,26052,11.580685,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,4,lijst-04-pvv-partij-voor-de-vrijheid,PVV (Partij voor de Vrijheid),7270,26052,27.905727,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,5,lijst-05-cda,CDA,1012,26052,3.884539,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,6,lijst-06-sp-socialistische-partij,SP (Socialistische Partij),1082,26052,4.153232,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,7,lijst-07-forum-voor-democratie,Forum voor Democratie,463,26052,1.777215,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,329,26052,1.262859,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,9,lijst-09-christenunie,ChristenUnie,74,26052,0.284047,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,10,lijst-10-volt,Volt,261,26052,1.001842,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,11,lijst-11-ja21,JA21,142,26052,0.545064,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),15,26052,0.057577,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,13,lijst-13-denk,DENK,365,26052,1.401044,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,14,lijst-14-50plus,50PLUS,131,26052,0.50284,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,15,lijst-15-bbb,BBB,2182,26052,8.375557,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,16,lijst-16-bij1,BIJ1,36,26052,0.138185,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,17,26052,0.065254,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,18,lijst-18-bvnl-groep-van-haga,BVNL / Groep Van Haga,191,26052,0.733149,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,19,lijst-19-nieuw-sociaal-contract,Nieuw Sociaal Contract,3690,26052,14.16398,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,20,lijst-20-splinter,Splinter,24,26052,0.092123,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,21,lijst-21-lp-libertaire-partij,LP (Libertaire Partij),9,26052,0.034546,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,22,lijst-22-lef-voor-de-nieuwe-generatie,LEF - Voor de Nieuwe Generatie,11,26052,0.042223,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,23,lijst-23-samen-voor-nederland,Samen voor Nederland,6,26052,0.023031,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,24,lijst-24-nederland-met-een-plan,Nederland met een PLAN,7,26052,0.026869,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0984,Venray,Venray,Limburg,K19,Maastricht,25,lijst-25-partijvdsport,PartijvdSport,12,26052,0.046062,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,1,lijst-01-vvd,VVD,1259,8235,15.288403,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,2,lijst-02-d66,D66,415,8235,5.039466,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,3,lijst-03-groenlinks-partij-van-de-arbeid-pvda,GROENLINKS / Partij van de Arbeid (PvdA),1204,8235,14.620522,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,4,lijst-04-pvv-partij-voor-de-vrijheid,PVV (Partij voor de Vrijheid),2430,8235,29.508197,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,5,lijst-05-cda,CDA,337,8235,4.092289,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,6,lijst-06-sp-socialistische-partij,SP (Socialistische Partij),303,8235,3.679417,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,7,lijst-07-forum-voor-democratie,Forum voor Democratie,157,8235,1.906497,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,183,8235,2.222222,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,9,lijst-09-christenunie,ChristenUnie,29,8235,0.352155,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,10,lijst-10-volt,Volt,87,8235,1.056466,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,11,lijst-11-ja21,JA21,48,8235,0.582878,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),4,8235,0.048573,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,13,lijst-13-denk,DENK,22,8235,0.267152,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,14,lijst-14-50plus,50PLUS,34,8235,0.412872,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,15,lijst-15-bbb,BBB,410,8235,4.978749,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,16,lijst-16-bij1,BIJ1,9,8235,0.10929,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,4,8235,0.048573,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,18,lijst-18-bvnl-groep-van-haga,BVNL / Groep Van Haga,35,8235,0.425015,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,19,lijst-19-nieuw-sociaal-contract,Nieuw Sociaal Contract,1239,8235,15.045537,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,20,lijst-20-splinter,Splinter,15,8235,0.182149,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,21,lijst-21-lp-libertaire-partij,LP (Libertaire Partij),2,8235,0.024287,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,22,lijst-22-lef-voor-de-nieuwe-generatie,LEF - Voor de Nieuwe Generatie,1,8235,0.012143,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,23,lijst-23-samen-voor-nederland,Samen voor Nederland,3,8235,0.03643,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,24,lijst-24-nederland-met-een-plan,Nederland met een PLAN,1,8235,0.012143,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0986,Voerendaal,Voerendaal,Limburg,K19,Maastricht,25,lijst-25-partijvdsport,PartijvdSport,4,8235,0.048573,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,1,lijst-01-vvd,VVD,5142,29948,17.169761,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,2,lijst-02-d66,D66,1478,29948,4.935221,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,3,lijst-03-groenlinks-partij-van-de-arbeid-pvda,GROENLINKS / Partij van de Arbeid (PvdA),4042,29948,13.496728,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,4,lijst-04-pvv-partij-voor-de-vrijheid,PVV (Partij voor de Vrijheid),9169,29948,30.616402,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,5,lijst-05-cda,CDA,951,29948,3.175504,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,6,lijst-06-sp-socialistische-partij,SP (Socialistische Partij),916,29948,3.058635,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,7,lijst-07-forum-voor-democratie,Forum voor Democratie,684,29948,2.283959,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,8,lijst-08-partij-voor-de-dieren,Partij voor de Dieren,414,29948,1.382396,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,9,lijst-09-christenunie,ChristenUnie,85,29948,0.283825,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,10,lijst-10-volt,Volt,278,29948,0.928276,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,11,lijst-11-ja21,JA21,250,29948,0.83478,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,12,lijst-12-staatkundig-gereformeerde-partij-sgp,Staatkundig Gereformeerde Partij (SGP),29,29948,0.096835,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,13,lijst-13-denk,DENK,627,29948,2.093629,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,14,lijst-14-50plus,50PLUS,168,29948,0.560972,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,15,lijst-15-bbb,BBB,1323,29948,4.417657,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,16,lijst-16-bij1,BIJ1,37,29948,0.123547,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,17,lijst-17-piratenpartij-de-groenen,Piratenpartij - De Groenen,20,29948,0.066782,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,18,lijst-18-bvnl-groep-van-haga,BVNL / Groep Van Haga,150,29948,0.500868,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,19,lijst-19-nieuw-sociaal-contract,Nieuw Sociaal Contract,4070,29948,13.590223,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,20,lijst-20-splinter,Splinter,37,29948,0.123547,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,21,lijst-21-lp-libertaire-partij,LP (Libertaire Partij),9,29948,0.030052,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
netherlands,tweede_kamer,2023,cbs-gemeentelijke-indeling-2023,municipality,0988,Weert,Weert,Limburg,K19,Maastricht,22,lijst-22-lef-voor-de-nieuwe-generatie,LEF - Voor de Nieuwe Generatie,2,29948,0.006678,Kiesraad/data.overheid.nl TK2023_uitslag.csv,provenance/netherlands_tk_normalization_manifest.json
